Name,ID,Day,Time,Time Offset,TimeOffset.mmss,GMT,Tag.Time,Snap,Follow.Time,Tdiff,Distance.RF,Distance.V,Bearing.Goni,Bearing.HH,TagClear,TCL,TCC,TCR,Behav,WPT,Comments,Count,Satellites,Bad Sats,Good.Sats,Residual,Time Error,Latitude,Longitude,Failures,Hauled Out,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
179062,F283,11-Jun-19,16:08:29,-48,0:00:48,4:00:00,12:07:41,0,,,,,,,,,,,,,,1,5,1,4,32.3,1.9,27.5032,-82.695,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.5032,-82.695,,,,,15,18,17478,,,39,11,30102,,,,8,9970,,,,1,16282,,,,7,31574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,16:19:07,-48,0:00:48,4:00:00,12:18:19,0,,,,,,,,,,,,,,1,4,,4,503.6,-2.6,27.4867,-82.6962,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4867,-82.6962,,,,,15,7,21711,,,,30,17314,,,,1,31309,,,,11,24788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,16:30:38,-48,0:00:48,4:00:00,12:29:50,0,,,,,,,,,,,,,,1,4,,4,22.1,1.9,27.5002,-82.6785,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.5002,-82.6785,,,,,15,17,24266,,,,8,25172,,,,1,17406,,,,19,6963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,16:42:12,-48,0:00:48,4:00:00,12:41:24,0,,,,,,,,,,,,,,1,6,2,4,235.4,1.9,27.4743,-82.6598,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4743,-82.6598,,,,,15,17,21810,,,42,7,26536,,,,8,28902,,,,19,23339,,,,22,2786,,,,18,17128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,17:01:43,-48,0:00:48,4:00:00,13:00:55,0,,,,,,,,,,,,,,1,5,1,4,10.4,1.9,27.4687,-82.6613,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4687,-82.6613,,,,,15,17,358,,,36,30,12436,,,,7,12757,,,,28,27578,,,,11,5368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,17:12:07,-48,0:00:48,4:00:00,13:11:19,0,,,,,,,,,,,,,,1,4,,4,197.9,-2.6,27.4802,-82.6809,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4802,-82.6809,,,,,15,1,10593,,,,18,20496,,,,30,16368,,,,17,32556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,17:22:29,-48,0:00:48,4:00:00,13:21:41,0,,,,,,,,,,,,,,2,4,,4,347.1,-2.6,27.5184,-82.697,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.5184,-82.697,,,,,15,1,9931,,,,28,11796,,,,17,1905,,,,11,18155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,17:33:37,-48,0:00:48,4:00:00,13:32:49,0,,,,,,,,,,,,,,1,4,,4,146.8,-2.6,27.4447,-82.7056,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4447,-82.7056,,,,,15,1,3014,,,,11,4968,,,,3,17451,,,,28,22898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,17:43:45,-48,0:00:48,4:00:00,13:42:57,0,,,,,,,,,,,,,,3,4,,4,1.3,-1,27.4803,-82.675,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.4803,-82.675,,,,,15,30,26804,,,39,17,14168,,,,3,11095,,,,7,18044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,11-Jun-19,17:53:55,-48,0:00:48,4:00:00,13:53:07,0,,,,,,,,,,,,,,2,8,4,4,283.5,1.9,27.5162,-82.6656,,0,27.4789,-82.6696,6/12/2019 2:08,MC,27.5162,-82.6656,,,,,15,17,21220,,,,1,6572,,,,3,31702,,,,22,7395,,,,28,27136,,,,13,21714,,,,11,3422,,,,19,7916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,10:00:18,-52,0:00:52,4:00:00,5:59:26,0,,,,,,,,,,,,,,3,7,3,4,0.3,-0.6,27.4818,-82.6548,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4818,-82.6548,,,,,15,31,2716,,,,14,27920,,,,16,18698,,,,26,29554,,,,32,27240,,,,29,2918,,,,22,9974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,10:42:52,-52,0:00:52,4:00:00,6:42:00,0,,,,,,,,,,,,,,1,4,,4,0.2,-0.8,27.4733,-82.6556,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4733,-82.6556,,,,,15,32,20395,,,,3,14289,,,,22,17165,,,,26,7584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,11:00:59,-52,0:00:52,4:00:00,7:00:07,0,,,,,,,,,,,,,,1,4,,4,0.8,-0.7,27.4705,-82.6632,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4705,-82.6632,,,,,15,3,20984,,,39,26,29148,,,,22,6497,,,,23,23159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,11:15:59,-52,0:00:52,4:00:00,7:15:07,0,,,,,,,,,,,,,,2,4,,4,0.3,-0.8,27.4725,-82.6668,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4725,-82.6668,,,,,15,31,31998,,,43,14,4418,,,,23,8475,,,,16,9765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,11:31:35,-52,0:00:52,4:00:00,7:30:43,0,,,,,,,,,,,,,,2,5,1,4,0.5,-0.9,27.4787,-82.6738,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4787,-82.6738,,,,,15,31,3214,,,41,23,28261,,,,16,27916,,,,14,18973,,,,7,19386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,11:47:06,-52,0:00:52,4:00:00,7:46:14,0,,,,,,,,,,,,,,1,4,,4,0.2,-0.8,27.4832,-82.6742,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4832,-82.6742,,,,,15,7,3479,,,,14,29885,,,,23,8126,,,,31,7298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,12:21:33,-53,0:00:53,4:00:00,8:20:40,0,,,,,,,,,,,,,,2,4,,4,0.2,-0.2,27.4807,-82.6786,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4807,-82.6786,,,,,15,7,23288,,,,26,1240,,,,16,123,,,,27,20373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,12:31:33,-53,0:00:53,4:00:00,8:30:40,0,,,,,,,,,,,,,,1,4,,4,1.1,0.1,27.4796,-82.6856,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4796,-82.6856,,,,,15,7,20862,,,,27,26485,,,,26,32409,,,,3,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,12:52:31,-53,0:00:53,4:00:00,8:51:38,0,,,,,,,,,,,,,,1,4,,4,0.5,-0.8,27.4815,-82.694,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4815,-82.694,,,,,15,8,4404,,,,16,21896,,,,23,29826,,,,27,9520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,13:23:33,-53,0:00:53,4:00:00,9:22:40,0,,,,,,,,,,,,,,1,4,,4,,,,,,0,27.4825,-82.6661,6/13/2019 2:48,MA,,,,,,,15,9,28181,,,,4,26051,,,,7,19391,,,,8,30981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,13:35:13,-53,0:00:53,4:00:00,9:34:20,0,,,,,,,,,,,,,,1,4,,4,0.3,-0.3,27.5032,-82.6903,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5032,-82.6903,,,,,15,7,15962,,,,8,29542,,,,27,1204,,,,23,21189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,13:56:14,-53,0:00:53,4:00:00,9:55:21,0,,,,,,,,,,,,,,1,4,,4,0.2,-0.2,27.5169,-82.6869,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5169,-82.6869,,,,,15,27,9559,,,39,8,31832,,,,9,17591,,,,23,30271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,14:07:51,-53,0:00:53,4:00:00,10:06:58,0,,,,,,,,,,,,,,1,6,2,4,0.3,-0.5,27.5221,-82.6866,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5221,-82.6866,,,,,15,18,4566,,,40,27,23634,,,,23,12204,,,,7,13093,,,,28,25934,,,,8,10096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,14:18:38,-53,0:00:53,4:00:00,10:17:45,0,,,,,,,,,,,,,,1,5,1,4,1.4,-0.4,27.5251,-82.6803,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5251,-82.6803,,,,,15,11,21150,,,40,8,30229,,,,9,8395,,,,4,4858,,,,7,12654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,15:10:47,-53,0:00:53,4:00:00,11:09:54,0,,,,,,,,,,,,,,1,8,4,4,0.9,-1,27.5261,-82.6936,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5261,-82.6936,,,,,15,8,6230,,,,18,20094,,,,28,23583,,,,30,26269,,,,9,2254,,,,23,4214,,,,4,3188,,,,1,7146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,15:42:07,-53,0:00:53,4:00:00,11:41:14,0,,,,,,,,,,,,,,2,5,1,4,4.8,-1.1,27.5212,-82.697,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5212,-82.697,,,,,15,7,4490,,,38,30,15344,,,,28,20306,,,,1,545,,,,8,8168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,15:53:25,-53,0:00:53,4:00:00,11:52:32,0,,,,,,,,,,,,,,1,7,,7,,,,,,0,27.4825,-82.6661,6/13/2019 2:48,MA,,,,,,,15,17,28529,,,39,8,26747,,,,4,12578,,,,7,22047,,,,11,16290,,,,30,27992,,,,9,18502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,16:04:50,-53,0:00:53,4:00:00,12:03:57,0,,,,,,,,,,,,,,2,6,2,4,1.8,-1.2,27.5255,-82.6944,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5255,-82.6944,,,,,15,1,6614,,,40,8,32336,,,,18,7370,,,,7,21072,,,,11,20042,,,,28,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,16:16:37,-53,0:00:53,4:00:00,12:15:44,0,,,,,,,,,,,,,,3,7,3,4,0.6,-1.4,27.529,-82.6984,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.529,-82.6984,,,,,15,18,3972,,,42,1,28628,,,,11,19681,,,,17,15187,,,,7,15546,,,,28,3680,,,,30,15046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,16:29:22,-53,0:00:53,4:00:00,12:28:29,0,,,,,,,,,,,,,,1,4,,4,0.2,-0.8,27.5293,-82.6976,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5293,-82.6976,,,,,15,7,15143,,,,18,5291,,,,1,23878,,,,11,25319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,16:39:58,-53,0:00:53,4:00:00,12:39:05,0,,,,,,,,,,,,,,1,4,,4,9.2,0.3,27.5229,-82.6908,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5229,-82.6908,,,,,15,17,14891,,,,30,3608,,,,1,9666,,,,7,11594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,16:50:51,-53,0:00:53,4:00:00,12:49:58,0,,,,,,,,,,,,,,1,8,4,4,48,6.9,27.5783,-82.6795,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5783,-82.6795,,,,,15,18,31873,,,,11,28788,,,,17,27946,,,,1,26143,,,,19,18054,,,,22,12634,,,,28,19060,,,,30,24476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,17:01:28,-54,0:00:54,4:00:00,13:00:34,0,,,,,,,,,,,,,,3,5,,5,20,0.7,27.5145,-82.6947,,0,27.5145,-82.6947,00:34.7,FastGPS,27.5145,-82.6947,,,,,15,7,15601,,,38,17,21240,,,,30,23370,,,,1,20467,,,,28,18254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,17:12:04,-54,0:00:54,4:00:00,13:11:10,0,,,,,,,,,,,,,,1,4,,4,0.8,-0.7,27.5121,-82.7001,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5121,-82.7001,,,,,15,17,9285,,,,1,6638,,,,13,26846,,,,19,2180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,17:23:19,-54,0:00:54,4:00:00,13:22:25,0,,,,,,,,,,,,,,2,6,2,4,19.1,-0.6,27.5114,-82.7028,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5114,-82.7028,,,,,15,1,8150,,,44,28,31848,,,,11,13609,,,,17,17700,,,,7,3950,,,,3,21602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,17:34:01,-54,0:00:54,4:00:00,13:33:07,0,,,,,,,,,,,,,,3,4,,4,8.3,1.3,27.5159,-82.7171,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5159,-82.7171,,,,,15,3,12019,,,,30,23989,,,,11,7488,,,,22,15489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,12-Jun-19,17:44:23,-54,0:00:54,4:00:00,13:43:29,0,,,,,,,,,,,,,,2,4,,4,12.7,1.6,27.5098,-82.6985,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5098,-82.6985,,,,,15,1,8438,,,,30,29322,,,,7,14404,,,,11,6158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,10:16:31,-57,0:00:57,4:00:00,6:15:34,0,,,,,,,,,,,,,,3,6,2,4,0.8,-0.7,27.4813,-82.6734,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4813,-82.6734,,,,,15,22,11048,,,42,3,13347,,,,14,14695,,,,16,16608,,,,29,32610,,,,32,19556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,11:49:39,-58,0:00:58,4:00:00,7:48:41,0,,,,,,,,,,,,,,1,5,1,4,1,0.1,27.4822,-82.6708,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4822,-82.6708,,,,,15,26,9985,,,41,23,19347,,,,7,18963,,,,27,20486,,,,31,21976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,12:13:46,-58,0:00:58,4:00:00,8:12:48,0,8:18:33,0:05:45,,,,,,,,,,,,2,7,3,4,0.2,-0.5,27.4821,-82.6778,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4821,-82.6778,,,,,15,16,19752,,,43,7,20534,,,,27,25526,,,,9,9240,,,,23,17682,,,,26,22892,,,,3,21368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,12:56:23,-58,0:00:58,4:00:00,8:55:25,1,8:55:27,0:00:02,,15,,165,Y,Y,Y,Y,TR,63,frame 24 of cam a,3,5,1,4,1.3,-1.1,27.478,-82.6908,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.478,-82.6908,,,,,15,7,8734,,,43,16,4742,,,,4,28452,,,,18,28252,,,,23,30638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,13:06:59,-58,0:00:58,4:00:00,9:06:01,0,9:02:45,0:03:16,,,,,,,,,,,,1,4,,4,,,,,,0,27.4825,-82.6661,6/13/2019 2:48,MA,,,,,,,15,7,20103,,,,16,12931,,,,27,5706,,,,4,3747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,13:17:01,-58,0:00:58,4:00:00,9:16:03,0,9:02:45,0:13:18,,,,,,,,,,,,3,4,,4,1.2,-0.8,27.479,-82.7002,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.479,-82.7002,,,,,15,8,19772,,,41,16,28025,,,,23,21518,,,,7,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,13:28:45,-58,0:00:58,4:00:00,9:27:47,0,9:02:45,0:25:02,,,,,,,,,,,,1,4,,4,,,,,,0,27.4825,-82.6661,6/13/2019 2:48,MA,,,,,,,15,9,7946,,,43,23,12927,,,,4,21573,,,,7,25641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,13:38:50,-58,0:00:58,4:00:00,9:37:52,0,10:01:58,0:24:06,,,,,,,,,,,,3,5,1,4,1.6,-0.9,27.4788,-82.6999,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4788,-82.6999,,,,,15,23,25549,,,42,9,13634,,,,4,12489,,,,7,32349,,,,16,17532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,13:49:11,-58,0:00:58,4:00:00,9:48:13,0,10:01:58,0:13:45,,,,,,,,,,,,3,7,3,4,0.2,-1.3,27.4787,-82.7,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4787,-82.7,,,,,15,27,14162,,,42,23,2516,,,,7,7601,,,,9,15561,,,,16,26992,,,,4,242,,,,8,28634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,13:59:18,-58,0:00:58,4:00:00,9:58:20,0,10:01:58,0:03:38,,,,,,,,,,,,3,6,1,5,9,-1.3,27.4794,-82.7007,,0,27.4794,-82.7007,58:18.7,FastGPS,27.4794,-82.7007,,,,,15,9,26892,,,41,4,29573,,,,7,27694,,,,8,10624,,,,27,2272,,,,28,11662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,14:10:15,-58,0:00:58,4:00:00,10:09:17,1,10:09:31,0:00:14,,75,,270,Y,Y,Y,Y,TR,99,,4,7,3,4,0.3,-1.3,27.4787,-82.7004,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4787,-82.7004,,,,,15,8,28987,,,41,18,21919,,,,23,16494,,,,7,25101,,,,27,26800,,,,11,30844,,,,16,18734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,14:21:17,-58,0:00:58,4:00:00,10:20:19,1,10:19:44,0:00:35,,35,354,235,Y,Y,Y,Y,MI,122,,1,4,,4,,,,,,0,27.4825,-82.6661,6/13/2019 2:48,MA,,,,,,,15,23,1474,,,,11,29573,,,,4,20729,,,,9,13658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,14:31:44,-58,0:00:58,4:00:00,10:30:46,1,10:30:48,0:00:02,,50,,235,Y,Y,Y,Y,TR,146,,3,7,1,6,7.6,-1.1,27.4788,-82.7001,,0,27.4788,-82.7001,30:44.9,FastGPS,27.4788,-82.7001,,,,,15,27,29717,,,42,8,11093,,,,7,2703,,,,28,539,,,,4,7400,,,,9,16968,,,,18,14726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,14:42:37,-58,0:00:58,4:00:00,10:41:39,1,10:41:42,0:00:03,,30,,135,Y,Y,Y,Y,TR,167,,5,8,,8,,,,,,0,27.4825,-82.6661,6/13/2019 2:48,MA,,,,,,,15,4,20116,,,,9,14366,,,,18,5752,,,,27,11709,,,,23,4702,,,,11,15168,,,,28,14866,,,,30,13660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,14:52:11,-58,0:00:58,4:00:00,10:51:13,1,10:51:14,0:00:01,,60,,210,Y,Y,Y,Y,TR,187,,4,7,,7,,,,,,0,27.4825,-82.6661,6/13/2019 2:48,MA,,,,,,,15,7,10904,,,39,30,21570,,,,4,11698,,,,9,26578,,,,23,6846,,,,28,7300,,,,18,3214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,15:02:46,-58,0:00:58,4:00:00,11:01:48,0,10:59:42,0:02:06,,70,,270,Y,Y,Y,Y,TR,205,,3,8,4,4,0.8,-0.7,27.4788,-82.6983,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4788,-82.6983,,,,,15,7,5490,,,,8,8426,,,,11,12472,,,,18,3713,,,,4,2680,,,,1,16812,,,,9,5790,,,,30,3214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,15:12:49,-58,0:00:58,4:00:00,11:11:51,0,,,,,,,,,,,,,,2,6,2,4,0.7,-1.3,27.481,-82.6936,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.481,-82.6936,,,,,15,28,5964,,,41,8,24784,,,,7,30028,,,,9,19946,,,,23,18520,,,,30,15432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,15:24:12,-59,0:00:59,4:00:00,11:23:13,0,,,,,,,,,,,,,,1,4,,4,0.2,-0.2,27.4778,-82.6958,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4778,-82.6958,,,,,15,17,21418,,,,7,3040,,,,11,19732,,,,30,13384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,15:55:07,-59,0:00:59,4:00:00,11:54:08,0,,,,,,,,,,,,,,2,4,,4,,,,,,0,27.4825,-82.6661,6/13/2019 2:48,MA,,,,,,,15,28,12082,,,,30,5712,,,,17,13443,,,,4,29959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,16:05:50,-59,0:00:59,4:00:00,12:04:51,0,,,,,,,,,,,,,,1,4,,4,0.4,-0.8,27.4938,-82.6966,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4938,-82.6966,,,,,15,7,23866,,,,1,20917,,,,11,24670,,,,13,11066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,16:26:21,-59,0:00:59,4:00:00,12:25:22,0,,,,,,,,,,,,,,3,7,3,4,0.1,-0.1,27.4955,-82.6919,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4955,-82.6919,,,,,15,7,5294,,,42,17,30417,,,,28,16481,,,,30,6201,,,,22,9912,,,,1,15646,,,,11,15510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,16:36:43,-59,0:00:59,4:00:00,12:35:44,0,,,,,,,,,,,,,,4,8,4,4,1.1,-0.8,27.4968,-82.6928,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4968,-82.6928,,,,,15,17,11043,,,,28,31221,,,,7,5006,,,,22,25772,,,,1,4012,,,,30,31174,,,,8,6966,,,,11,20564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,16:44:07,-59,0:00:59,4:00:00,12:43:08,0,,,,,,,,,,,,,,1,8,4,4,0.2,-0.2,27.4974,-82.6932,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.4974,-82.6932,,,,,15,1,17389,,,,11,23670,,,,18,28083,,,,28,1348,,,,17,11438,,,,19,30102,,,,22,28388,,,,30,14844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179062,F283,13-Jun-19,16:55:03,-59,0:00:59,4:00:00,12:54:04,0,,,,,,,,,,,,,,1,8,4,4,37.1,9.9,27.5706,-82.6702,,0,27.4825,-82.6661,6/13/2019 2:48,MA,27.5706,-82.6702,,,,,15,1,13012,,,,11,6150,,,,17,6222,,,,18,4810,,,,28,1762,,,,19,10464,,,,22,26600,,,,13,16138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
