Name,ID,Day,Time,Time Offset,TimeOffset.mmss,GMT,Tag.Time,Snap,Follow.Time,Tdiff,Distance.RF,Distance.V,Bearing.Goni,Bearing.HH,TagClear,TCL,TCC,TCR,Behav,WPT,Comments,Count,Satellites,Bad Sats,Good.Sats,Residual,Time Error,Latitude,Longitude,LocNumber,Failures,Hauled Out,InitLat,InitLon,InitTime,InitType,Height,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
179063,F266,6-Jun-19,20:47:47,-19,0:00:19,4:00:00,16:47:28,1,16:47:28,0:00:00,,50,,335,Y,Y,Y,Y,TR,,,2,5,1,4,0.3,0.6,27.3496,-82.5993,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,17,12880,,,44,6,9178,,,,19,1484,,,,28,14722,,,,2,6964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,6-Jun-19,21:53:42,-19,0:00:19,4:00:00,17:53:23,0,18:08:55,0:15:32,,,,,,,,,,,,1,6,1,5,5.1,-0.4,27.407,-82.6234,,,0,27.407,-82.6234,53:22.6,FastGPS,,,,,15,17,29197,,,45,6,29814,,,,19,9892,,,,2,4987,,,,12,29810,,,,4,27848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,0:10:00,-19,0:00:19,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,1,6,1,5,7.2,-0.1,27.4448,-82.6857,,,0,27.4448,-82.6857,09:40.9,FastGPS,,,,,15,12,10669,,,44,6,2490,,,,4,16066,,,,2,13055,,,,25,27602,,,,19,7108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,0:26:37,-20,0:00:20,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,2,4,,4,0.5,-0.6,27.4443,-82.6876,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,12,26496,,,,2,11883,,,,6,4098,,,,5,3210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,0:42:40,-20,0:00:20,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,1,4,,4,0.8,-0.2,27.4438,-82.6849,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,29,16271,,,39,5,18820,,,,12,21872,,,,13,4514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,0:57:41,-20,0:00:20,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,1,4,,4,0.9,46.8,31.3733,-84.2768,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,25,21390,,,41,5,24966,,,,2,13491,,,,29,25815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,1:14:10,-20,0:00:20,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,1,4,,4,0.3,-1.1,27.4436,-82.6868,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,29,21710,,,,13,27909,,,,5,19774,,,,2,29572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,1:30:16,-20,0:00:20,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,2,4,,4,0.2,-0.6,27.4466,-82.6849,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,15,17893,,,,5,20614,,,,13,8664,,,,29,10874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,1:47:13,-20,0:00:20,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,1,4,,4,0.7,-0.9,27.4434,-82.6878,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,5,1982,,,43,2,7346,,,,29,2745,,,,15,10419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,2:03:16,-20,0:00:20,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,2,5,,5,4.5,-1.2,27.4434,-82.6858,,,0,27.4434,-82.6858,02:54.8,FastGPS,,,,,15,15,11857,,,40,5,9219,,,,29,4908,,,,2,19336,,,,13,18832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,2:34:23,-20,0:00:20,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,1,4,,4,0.2,-0.6,27.4439,-82.6916,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,29,27322,,,,2,13665,,,,5,12517,,,,13,29075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,2:49:54,-20,0:00:20,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,1,4,,4,0.5,-0.4,27.4434,-82.6856,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,29,2,,,47,15,28949,,,,13,30250,,,,5,23076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,3:07:23,-20,0:00:20,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,2,5,1,4,27.1,-0.7,27.4465,-82.694,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,13,31094,,,43,15,28574,,,,20,8524,,,,29,4390,,,,5,9046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,3:22:39,-20,0:00:20,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,1,6,2,4,0.5,-0.3,27.4479,-82.6945,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,29,30008,,,42,21,23578,,,,15,10050,,,,20,28622,,,,13,21792,,,,5,19620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,3:53:17,-20,0:00:20,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,1,4,,4,0.4,-0.2,27.4426,-82.6772,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,20,28916,,,,21,16631,,,,29,5576,,,,24,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,4:09:45,-20,0:00:20,4:00:00,0:09:25,0,,,,,,,,,,,,,,2,4,,4,0.8,-0.3,27.43,-82.6686,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,15,20856,,,43,24,10467,,,,27,30489,,,,21,27702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,4:25:53,-20,0:00:20,4:00:00,0:25:33,0,,,,,,,,,,,,,,2,5,,5,0.6,-0.6,27.4228,-82.6533,,,0,27.4228,-82.6533,25:32.4,FastGPS,,,,,15,15,1516,,,41,24,17836,,,,20,21476,,,,21,6915,,,,27,11882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,4:41:35,-20,0:00:20,4:00:00,0:41:15,0,,,,,,,,,,,,,,2,4,,4,0.4,-0.1,27.4128,-82.6502,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,15,31590,,,,20,1328,,,,24,28427,,,,27,31929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,4:56:47,-20,0:00:20,4:00:00,0:56:27,0,,,,,,,,,,,,,,1,4,,4,0.2,-0.1,27.4029,-82.6422,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,21,32124,,,,15,30378,,,,32,9245,,,,20,8827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,5:29:59,-20,0:00:20,4:00:00,1:29:39,0,,,,,,,,,,,,,,1,0,,0,,,,,,,0,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,6:00:55,-20,0:00:20,4:00:00,2:00:35,0,,,,,,,,,,,,,,2,4,,4,0.1,-1,27.3686,-82.6056,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,21,5385,,,,32,4143,,,,14,606,,,,10,12008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,6:16:06,-20,0:00:20,4:00:00,2:15:46,0,,,,,,,,,,,,,,1,4,,4,0.4,-1,27.3529,-82.6017,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,14,13557,,,,32,9179,,,,21,8930,,,,10,23614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,6:46:49,-21,0:00:21,4:00:00,2:46:28,0,,,,,,,,,,,,,,1,4,,4,0.4,0.3,27.3497,-82.6008,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,12,10376,,,,20,11328,,,,25,21508,,,,10,9632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,7:32:26,-21,0:00:21,4:00:00,3:32:05,0,,,,,,,,,,,,,,1,2,,2,,,,,,,0,,,,,,,,,15,32,23130,,,42,12,6458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,8:22:38,-21,0:00:21,4:00:00,4:22:17,0,,,,,,,,,,,,,,1,8,4,4,0.3,-0.1,27.3302,-82.5939,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,25,30284,,,,1,19335,,,,10,7652,,,,31,6171,,,,18,10982,,,,20,18552,,,,32,5322,,,,14,22464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,8:37:42,-21,0:00:21,4:00:00,4:37:21,0,,,,,,,,,,,,,,1,4,,4,0.3,-0.3,27.3396,-82.6028,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,31,2152,,,,10,23953,,,,25,32102,,,,18,18574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,8:53:31,-21,0:00:21,4:00:00,4:53:10,0,,,,,,,,,,,,,,1,4,,4,0.1,0,27.3378,-82.6017,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,31,6548,,,,32,17711,,,,14,377,,,,25,5293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,9:24:40,-21,0:00:21,4:00:00,5:24:19,0,,,,,,,,,,,,,,1,7,3,4,0.5,-0.7,27.3282,-82.5865,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,31,3580,,,41,32,31135,,,,26,31230,,,,1,17358,,,,14,18696,,,,22,27060,,,,18,31000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,14:38:53,-22,0:00:22,4:00:00,10:38:31,0,,,,,,,,,,,,,,1,4,,4,,,,,,,0,27.425,-82.6698,6/6/2019 23:34,NK,,,,,15,23,28546,,,43,9,26661,,,,27,2899,,,,4,22815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,16:41:57,-22,0:00:22,4:00:00,12:41:35,0,,,,,,,,,,,,,,2,8,1,7,14.1,-0.6,27.3493,-82.601,,,0,27.3493,-82.601,41:34.4,FastGPS,,,,,15,8,8847,,,,18,16362,,,,4,5498,,,,22,29548,,,,7,28456,,,,17,18428,,,,1,21138,,,,11,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,17:43:38,-23,0:00:23,4:00:00,13:43:15,0,,,,,,,,,,,,,,1,8,,8,11.4,0.4,27.3494,-82.6008,,,0,27.3494,-82.6008,43:15.4,FastGPS,,,,,15,7,3225,,,,3,24150,,,,22,10145,,,,1,7277,,,,11,11218,,,,17,17692,,,,18,27618,,,,28,31864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,18:43:47,-23,0:00:23,4:00:00,14:43:24,0,,,,,,,,,,,,,,4,7,,7,6.5,0.2,27.3541,-82.6019,,,0,27.3541,-82.6019,43:24.2,FastGPS,,,,,15,22,28372,,,,1,17586,,,,3,16449,,,,11,20140,,,,30,17886,,,,28,10310,,,,19,11274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,19:46:32,-23,0:00:23,4:00:00,15:46:09,0,,,,,,,,,,,,,,1,5,,5,0.6,-0.1,27.3821,-82.5984,,,0,27.3821,-82.5984,46:08.9,FastGPS,,,,,15,3,22639,,,42,17,23008,,,,19,13354,,,,28,23400,,,,24,9432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,20:48:18,-23,0:00:23,4:00:00,16:47:55,0,,,,,,,,,,,,,,2,4,,4,0.3,-0.1,27.3956,-82.5958,,,0,27.3498,-82.6012,58:20.3,FastGPS,,,,,15,28,17480,,,,2,30683,,,,24,8140,,,,9,3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,21:54:29,-23,0:00:23,4:00:00,17:54:06,0,,,,,,,,,,,,,,1,4,,4,,,,,,,0,27.3498,-82.6012,58:20.3,FastGPS,,,,,15,12,6602,,,,17,22537,,,,4,5300,,,,9,13624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,22:55:06,-24,0:00:24,4:00:00,18:54:42,0,,,,,,,,,,,,,,1,4,,4,1.8,-0.8,27.3515,-82.6027,,,0,27.3498,-82.6012,58:20.3,FastGPS,,,,,15,12,29183,,,,9,24586,,,,19,11877,,,,6,19272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,7-Jun-19,23:56:43,-24,0:00:24,4:00:00,19:56:19,0,,,,,,,,,,,,,,1,4,,4,114.5,-0.7,27.3653,-82.5834,,,0,27.3668,-82.5728,6/8/2019 15:14,MA,,,,,15,12,1928,,,,5,2064,,,,2,10022,,,,25,1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,1:43:48,-24,0:00:24,4:00:00,###############################################################################################################################################################################################################################################################,0,,,,,,,,,,,,,,1,4,,4,129.5,-0.7,27.3738,-82.6011,,,0,27.3668,-82.5728,6/8/2019 15:14,MA,,,,,15,15,28657,,,,29,19334,,,,13,8461,,,,2,24420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,5:26:49,-25,0:00:25,4:00:00,1:26:24,0,,,,,,,,,,,,,,1,7,,7,6.1,0.4,27.3658,-82.597,,,0,27.3658,-82.597,26:24.4,FastGPS,,,,,15,21,25098,,,43,10,18883,,,,32,28791,,,,14,8809,,,,15,316,,,,24,29642,,,,20,25044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,9:40:29,-26,0:00:26,4:00:00,5:40:03,0,,,,,,,,,,,,,,2,5,,5,16.3,-0.3,27.3481,-82.5962,,,0,27.3481,-82.5962,40:02.7,FastGPS,,,,,15,32,8633,,,45,31,7970,,,,26,9736,,,,14,23166,,,,22,31354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,10:38:28,-26,0:00:26,4:00:00,6:38:02,0,,,,,,,,,,,,,,2,6,,6,2.8,-0.2,27.3662,-82.6046,,,0,27.3662,-82.6046,38:01.8,FastGPS,,,,,15,14,7978,,,40,16,16496,,,,31,4814,,,,26,27505,,,,22,5518,,,,3,10384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,10:54:16,-26,0:00:26,4:00:00,6:53:50,0,,,,,,,,,,,,,,1,4,,4,15,0.1,27.363,-82.5901,,,0,27.3668,-82.5728,6/8/2019 15:14,MA,,,,,15,32,27136,,,,22,14149,,,,3,5973,,,,14,8157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,11:28:34,-26,0:00:26,4:00:00,7:28:08,0,,,,,,,,,,,,,,2,4,,4,12.6,0.3,27.353,-82.5846,,,0,27.3668,-82.5728,6/8/2019 15:14,MA,,,,,15,26,26602,,,43,16,8600,,,,3,27554,,,,31,3564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,12:37:49,-26,0:00:26,4:00:00,8:37:23,0,,,,,,,,,,,,,,2,6,,6,3.7,-0.3,27.375,-82.6077,,,0,27.375,-82.6077,37:22.7,FastGPS,,,,,15,26,32627,,,43,27,20491,,,,22,1922,,,,16,31590,,,,31,7456,,,,3,31428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,13:14:18,-26,0:00:26,4:00:00,9:13:52,0,,,,,,,,,,,,,,1,4,,4,0.2,-0.3,27.3679,-82.6084,,,0,27.3668,-82.5728,6/8/2019 15:14,MA,,,,,15,9,16785,,,,8,12412,,,,23,18780,,,,27,31452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,13:35:26,-26,0:00:26,4:00:00,9:35:00,0,,,,,,,,,,,,,,4,6,1,5,9,-1,27.363,-82.5976,,,0,27.363,-82.5976,34:59.0,FastGPS,,,,,15,23,10823,,,42,8,3883,,,,16,19546,,,,9,1219,,,,26,14492,,,,4,25206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,13:45:17,-26,0:00:26,4:00:00,9:44:51,0,,,,,,,,,,,,,,1,4,,4,,,,,,,0,27.3668,-82.5728,6/8/2019 15:14,MA,,,,,15,16,15920,,,,9,1256,,,,27,28657,,,,4,9261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,14:16:59,-27,0:00:27,4:00:00,10:16:32,0,,,,,,,,,,,,,,2,4,,4,1.3,-1.1,27.3544,-82.5924,,,0,27.3668,-82.5728,6/8/2019 15:14,MA,,,,,15,8,8011,,,39,28,2175,,,,23,29882,,,,16,23740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,14:27:15,-27,0:00:27,4:00:00,10:26:48,0,,,,,,,,,,,,,,1,6,1,5,5.1,-0.5,27.3469,-82.5855,,,0,27.3469,-82.5855,26:47.5,FastGPS,,,,,15,4,9242,,,40,9,25746,,,,16,8498,,,,23,8820,,,,28,6380,,,,27,16882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,14:48:19,-27,0:00:27,4:00:00,10:47:52,0,,,,,,,,,,,,,,2,6,1,5,7.8,0.6,27.357,-82.5675,,,0,27.357,-82.5675,47:52.6,FastGPS,,,,,15,9,7990,,,41,23,19880,,,,27,26116,,,,4,25443,,,,8,32300,,,,7,10498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,15:11:21,-27,0:00:27,4:00:00,11:10:54,0,,,,,,,,,,,,,,2,4,,4,,,,,,,0,27.3668,-82.5728,6/8/2019 15:14,MA,,,,,15,9,569,,,,23,16828,,,,27,19874,,,,4,16546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,15:44:13,-27,0:00:27,4:00:00,11:43:46,0,,,,,,,,,,,,,,1,4,,4,0.7,-0.9,27.3826,-82.5695,,,0,27.3668,-82.5728,6/8/2019 15:14,MA,,,,,15,8,11999,,,,18,5867,,,,28,18824,,,,9,7868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,16:06:10,-27,0:00:27,4:00:00,12:05:43,0,,,,,,,,,,,,,,1,4,,4,,,,,,,0,27.3668,-82.5728,6/8/2019 15:14,MA,,,,,15,8,25298,,,,28,14923,,,,1,31328,,,,4,12215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,16:37:43,-27,0:00:27,4:00:00,12:37:16,0,,,,,,,,,,,,,,2,8,,8,15.3,-1.2,27.366,-82.5942,,,0,27.366,-82.5942,37:14.8,FastGPS,,,,,15,17,32349,,,,8,24852,,,,28,17371,,,,7,10954,,,,11,16280,,,,22,11122,,,,9,26342,,,,1,3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,16:58:49,-27,0:00:27,4:00:00,12:58:22,0,,,,,,,,,,,,,,2,8,,8,9.8,-1.7,27.3498,-82.6012,,,0,27.3498,-82.6012,58:20.3,FastGPS,,,,,15,7,29353,,,,22,28351,,,,17,12625,,,,30,27719,,,,8,28074,,,,28,31886,,,,18,19020,,,,1,32724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,17:20:20,-27,0:00:27,4:00:00,13:19:53,0,,,,,,,,,,,,,,2,5,,5,9.8,0,27.3468,-82.5834,,,0,27.3468,-82.5834,19:53.0,FastGPS,,,,,15,17,4428,,,43,30,31844,,,,7,18659,,,,28,2670,,,,1,27630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,17:31:18,-27,0:00:27,4:00:00,13:30:51,0,,,,,,,,,,,,,,1,6,,6,10.7,-0.1,27.3547,-82.5913,,,0,27.3547,-82.5913,30:50.9,FastGPS,,,,,15,1,12293,,,45,7,19495,,,,11,21886,,,,30,21382,,,,13,2942,,,,28,32620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,17:41:33,-27,0:00:27,4:00:00,13:41:06,0,,,,,,,,,,,,,,2,8,,8,5.5,-0.7,27.3613,-82.6013,,,0,27.3613,-82.6013,41:05.3,FastGPS,,,,,15,3,15070,,,,7,14543,,,,22,30980,,,,18,6388,,,,17,5468,,,,28,21548,,,,30,1640,,,,1,20836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,8-Jun-19,17:51:46,-27,0:00:27,4:00:00,13:51:19,0,,,,,,,,,,,,,,1,8,,8,10,-0.5,27.3682,-82.6064,,,0,27.3682,-82.6064,51:18.5,FastGPS,,,,,15,3,25564,,,,22,24698,,,,11,8486,,,,13,32522,,,,30,27396,,,,1,9680,,,,18,16860,,,,19,30832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,9-Jun-19,11:20:15,-31,0:00:31,4:00:00,7:19:44,0,,,,,,,,,,,,,,1,4,,4,2.2,-0.4,27.3721,-82.6142,,,0,27.3496,-82.5839,6/9/2019 21:48,NP,,,,,15,31,4763,,,,14,18718,,,,3,28636,,,,16,4126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,9-Jun-19,11:38:21,-31,0:00:31,4:00:00,7:37:50,0,,,,,,,,,,,,,,2,4,,4,10.1,-0.4,27.366,-82.6086,,,0,27.3496,-82.5839,6/9/2019 21:48,NP,,,,,15,31,20285,,,,26,452,,,,3,10922,,,,22,13771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,9-Jun-19,11:56:19,-31,0:00:31,4:00:00,7:55:48,0,,,,,,,,,,,,,,2,4,,4,71.5,-0.4,27.3518,-82.6034,,,0,27.3496,-82.5839,6/9/2019 21:48,NP,,,,,15,31,32304,,,,3,15354,,,,14,26662,,,,26,28346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,9-Jun-19,12:02:26,-31,0:00:31,4:00:00,8:01:55,0,,,,,,,,,,,,,,1,4,,4,14.3,-0.6,27.3463,-82.5967,,,0,27.3496,-82.5839,6/9/2019 21:48,NP,,,,,15,23,2425,,,,16,18996,,,,3,1219,,,,26,11706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,9-Jun-19,12:23:51,-31,0:00:31,4:00:00,8:23:20,0,,,,,,,,,,,,,,1,4,,4,51.1,-0.6,27.3511,-82.6036,,,0,27.3496,-82.5839,6/9/2019 21:48,NP,,,,,15,26,24262,,,,16,17498,,,,27,110,,,,3,20902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179063,F266,9-Jun-19,13:30:53,-31,0:00:31,4:00:00,9:30:22,0,,,,,,,,,,,,,,1,4,,4,4.7,-0.4,27.3532,-82.5994,,,0,27.3496,-82.5839,6/9/2019 21:48,NP,,,,,15,8,20979,,,,27,8777,,,,16,5699,,,,9,18496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
